key,population,area_km,population_density,days,cluster
Brazil.regions.TO:Tupirama,1891.0,712.206,2.6551306784834723,227,19
Brazil.regions.TO:Tupiratins,2671.0,895.308,2.9833308760783996,234,19
Brazil.regions.TO:Wanderlândia,11683.0,1373.059,8.508738517427146,293,19
Brazil.regions.TO:Xambioá,11540.0,1186.43,9.726658968502145,282,19
British_Virgin_Islands,30033.0,150.0,200.22,0,19
Gibraltar,33691.0,10.0,3369.1,0,19
Liechtenstein,38137.0,160.0,238.35625,355,19
Monaco,39244.0,2.0,19622.0,359,19
Northern_Mariana_Islands,57213.0,460.0,124.37608695652175,0,19
Saint Kitts and Nevis,53192.0,260.0,204.58461538461538,334,19
San Marino,33938.0,60.0,565.6333333333333,361,19
Sint_Maarten,42389.0,34.0,1246.735294117647,0,19
Turks and Caicos Islands,38718.0,950.0,40.75578947368421,0,19
Israel,8655541.0,21640.0,399.97878927911273,367,20
Switzerland,8654618.0,39516.0009765625,219.01553259736926,363,20
Togo,8278737.0,54390.0,152.21064533921677,353,20
Ecuador,17643060.0,248360.0,71.03825092607505,358,21
Romania,19237682.0,230080.0,83.6130128650904,362,21
Albania,2877800.0,27400.0,105.02919708029196,350,22
Armenia,2963234.0,28470.0,104.08268352651915,358,22
Brazil.regions.AL,3337357.0,27843.295,119.86214275286025,351,22
Kuwait,4270563.0,17820.0,239.65,364,22
Moldova,4033963.0,32890.0,122.65013681970204,351,22
Belarus,9449321.0,202988.0078125,46.55112930970945,360,23
Brazil.regions.PR,11433957.0,199305.236,57.369074839559154,347,23
Sri Lanka,21413250.0,62710.0,341.46467867963645,392,24
Costa Rica,5094114.0,51060.0,99.76721504112808,353,25
Denmark,5792203.0,41990.0,137.9424386758752,361,25
Slovakia,5459643.0,48080.0,113.55330698835274,353,25
Eritrea,3546427.0,101000.0,35.11313861386139,338,26
Liberia,5057677.0,96320.0,52.50910506644518,343,26
Brazil.regions.RO,1777225.0,237765.233,7.4747051012289925,339,27
Brazil.regions.RR,605761.0,224273.831,2.700988328861248,337,27
Andorra,77265.0,470.0,164.39361702127658,357,28
Antigua and Barbuda,97928.0,440.0,222.56363636363636,346,28
Aruba,106310.0,180.0,590.6111111111111,0,28
Barbados,287371.0,430.0,668.3046511627907,342,28
Bermuda,62273.0,54.000000953674295,1153.2036833373943,0,28
Brazil.regions.AL:Arapiraca,231747.0,345.655,670.4575371396335,306,28
Brazil.regions.AL:Palmeira dos Índios,73218.0,450.958,162.36101809924648,318,28
Brazil.regions.AL:Rio Largo,75120.0,293.816,255.67021537288645,309,28
Brazil.regions.AP:Santana,121364.0,1541.224,78.74520510970501,322,28
Brazil.regions.BA:Alagoinhas,151596.0,707.558,214.25240050992286,332,28
Brazil.regions.BA:Araci,54379.0,1495.554,36.360439007886036,319,28
Brazil.regions.BA:Camaçari,299132.0,785.335,380.89732407189285,338,28
Brazil.regions.BA:Candeias,87076.0,251.628,346.0505190201409,327,28
Brazil.regions.BA:Conceição do Coité,66612.0,1015.252,65.61129650569514,319,28
Brazil.regions.BA:Cruz das Almas,63239.0,139.117,454.57420732189456,303,28
Brazil.regions.BA:Dias d'Ávila,81089.0,184.23,440.15089833360474,328,28
Brazil.regions.BA:Eunápolis,113380.0,1425.97,79.51078914703675,312,28
Brazil.regions.BA:Guanambi,84481.0,1272.366,66.3967757704937,309,28
Brazil.regions.BA:Ilhéus,162327.0,1588.555,102.18531936256535,333,28
Brazil.regions.BA:Irecê,72967.0,319.174,228.61197967252974,312,28
Brazil.regions.BA:Itabuna,213223.0,401.028,531.6910539912425,339,28
Brazil.regions.BA:Itapetinga,76147.0,1651.158,46.117330988312446,323,28
Brazil.regions.BA:Lauro de Freitas,198440.0,57.664,3441.315205327414,339,28
Brazil.regions.BA:Paulo Afonso,117782.0,1545.191,76.2248809370492,306,28
Brazil.regions.BA:Ribeira do Pombal,53807.0,1177.453,45.69779006041006,308,28
Brazil.regions.BA:Santo Antônio de Jesus,101512.0,261.74,387.83525636127456,295,28
Brazil.regions.BA:Senhor do Bonfim,79015.0,789.361,100.09995426680568,285,28
Brazil.regions.BA:Serrinha,80861.0,583.314,138.62345152010752,319,28
Brazil.regions.BA:Simões Filho,134377.0,201.222,667.8047132023337,323,28
Brazil.regions.BA:Teixeira de Freitas,160487.0,1165.622,137.6835715180393,334,28
Brazil.regions.BA:Valença,96562.0,1124.319,85.88487786829184,310,28
Brazil.regions.CE:Acaraú,62641.0,845.468,74.09032630448462,309,28
Brazil.regions.CE:Aquiraz,80271.0,480.997,166.88461674397138,341,28
Brazil.regions.CE:Aracati,74547.0,1230.507,60.58234532595101,320,28
Brazil.regions.CE:Beberibe,53573.0,1620.344,33.06273235806717,327,28
Brazil.regions.CE:Camocim,63661.0,1128.894,56.39236279048343,311,28
Brazil.regions.CE:Cascavel,71743.0,834.963,85.92356787067212,319,28
Brazil.regions.CE:Crato,132123.0,1176.467,112.30489252992221,316,28
Brazil.regions.CE:Horizonte,67337.0,160.764,418.8562115896593,322,28
Brazil.regions.CE:Iguatu,102498.0,1029.214,99.58861811051929,321,28
Brazil.regions.CE:Itapipoca,129358.0,1613.913,80.1517801765027,324,28
Brazil.regions.CE:Juazeiro do Norte,274207.0,248.832,1101.976433899177,337,28
Brazil.regions.CE:Maracanaú,227886.0,106.648,2136.8051909084093,328,28
Brazil.regions.CE:Maranguape,128978.0,590.873,218.28379364093468,330,28
Brazil.regions.CE:Pacajus,72203.0,254.636,283.5537787272813,314,28
Brazil.regions.CE:Pacatuba,83432.0,131.994,632.089337394124,321,28
Brazil.regions.CE:Russas,78194.0,1590.257,49.17066864035184,316,28
Brazil.regions.CE:Tianguá,75946.0,908.888,83.5592504246948,325,28
Brazil.regions.CE:Viçosa do Ceará,60889.0,1311.628,46.42246124663396,307,28
Brazil.regions.ES:Aracruz,101220.0,1420.285,71.26738647524968,325,28
Brazil.regions.ES:Cachoeiro de Itapemirim,208972.0,864.583,241.70264740343032,337,28
Brazil.regions.ES:Colatina,122499.0,1398.219,87.61073909022835,323,28
Brazil.regions.ES:Guarapari,124859.0,589.825,211.6882126054338,329,28
Brazil.regions.ES:Nova Venécia,50110.0,1439.572,34.8089571066956,319,28
Brazil.regions.ES:Viana,78239.0,312.279,250.5419832905831,326,28
Brazil.regions.GO:Caldas Novas,91162.0,1608.439,56.67731259935876,325,28
Brazil.regions.GO:Cidade Ocidental,71376.0,390.959,182.56645837543067,325,28
Brazil.regions.GO:Goianésia,70084.0,1547.274,45.295144880609385,329,28
Brazil.regions.GO:Novo Gama,115711.0,194.586,594.6522360293135,303,28
Brazil.regions.GO:Santo Antônio do Descoberto,74744.0,945.65,79.03981388462962,311,28
Brazil.regions.GO:Senador Canedo,115371.0,248.291,464.66041862169794,323,28
Brazil.regions.GO:Trindade,127599.0,710.328,179.633915599554,325,28
Brazil.regions.GO:Valparaíso de Goiás,168468.0,60.95,2764.036095159967,333,28
Brazil.regions.GO:Águas Lindas de Goiás,212440.0,192.392,1104.203917002786,329,28
Brazil.regions.MA:Bacabal,104949.0,1683.073,62.355584101224366,310,28
Brazil.regions.MA:Imperatriz,258682.0,1368.988,188.95855916925495,325,28
Brazil.regions.MA:Itapecuru Mirim,68203.0,1478.562,46.127926999341256,310,28
Brazil.regions.MA:Lago da Pedra,50266.0,1240.444,40.52258707366072,303,28
Brazil.regions.MA:Paço do Lumiar,122197.0,126.803,963.6759382664449,323,28
Brazil.regions.MA:Pinheiro,83387.0,1512.966,55.11491996515454,298,28
Brazil.regions.MA:Santa Inês,89044.0,786.689,113.18831202673483,319,28
Brazil.regions.MA:São José de Ribamar,177687.0,180.233,985.8738410834864,323,28
Brazil.regions.MA:Timon,169107.0,1764.612,95.83239828358869,322,28
Brazil.regions.MA:Tutóia,58860.0,1566.088,37.584094891219394,297,28
Brazil.regions.MA:Viana,52441.0,1166.745,44.94641074099311,316,28
Brazil.regions.MG:Alfenas,79996.0,850.446,94.06358545986458,325,28
Brazil.regions.MG:Araxá,106229.0,1164.062,91.25716671448772,311,28
Brazil.regions.MG:Barbacena,137313.0,759.186,180.86871991843896,323,28
Brazil.regions.MG:Bom Despacho,50605.0,1213.546,41.700108607337505,333,28
Brazil.regions.MG:Caratinga,92062.0,1258.479,73.15338595240763,292,28
Brazil.regions.MG:Cataguases,75123.0,491.767,152.7613686969642,311,28
Brazil.regions.MG:Conselheiro Lafaiete,128589.0,370.246,347.3069256656385,308,28
Brazil.regions.MG:Coronel Fabriciano,109855.0,221.252,496.51528573753,339,28
Brazil.regions.MG:Divinópolis,238230.0,708.115,336.4284049907148,348,28
Brazil.regions.MG:Esmeraldas,70552.0,909.679,77.55702835835498,322,28
Brazil.regions.MG:Formiga,67683.0,1501.915,45.06446769624113,319,28
Brazil.regions.MG:Governador Valadares,279885.0,2342.325,119.4902500720438,330,28
Brazil.regions.MG:Ibirité,180204.0,72.573,2483.0722169401847,314,28
Brazil.regions.MG:Ipatinga,263410.0,164.884,1597.5473666335122,344,28
Brazil.regions.MG:Itabira,120060.0,1253.704,95.76423142942832,322,28
Brazil.regions.MG:Itajubá,96869.0,294.835,328.55325860226907,315,28
Brazil.regions.MG:Itaúna,93214.0,495.769,188.01901692118707,309,28
Brazil.regions.MG:João Monlevade,79910.0,99.158,805.8855563847596,316,28
Brazil.regions.MG:Lagoa Santa,64527.0,229.409,281.27492818503197,306,28
Brazil.regions.MG:Lavras,103773.0,564.744,183.75228422081508,324,28
Brazil.regions.MG:Manhuaçu,90229.0,628.318,143.6040348995254,326,28
Brazil.regions.MG:Mariana,60724.0,1194.208,50.84876336450601,336,28
Brazil.regions.MG:Monte Carmelo,47809.0,1343.035,35.597732002516686,314,28
Brazil.regions.MG:Muriaé,108763.0,841.693,129.21932343502917,327,28
Brazil.regions.MG:Nova Lima,94889.0,429.004,221.1844178609057,339,28
Brazil.regions.MG:Nova Serrana,102693.0,282.472,363.5510776289332,313,28
Brazil.regions.MG:Ouro Preto,74281.0,1245.865,59.62202967416213,277,28
Brazil.regions.MG:Pará de Minas,93969.0,551.247,170.466233829844,316,28
Brazil.regions.MG:Passos,114679.0,1338.07,85.70478375570785,311,28
Brazil.regions.MG:Pedro Leopoldo,64258.0,292.947,219.35025789647958,298,28
Brazil.regions.MG:Pouso Alegre,150737.0,542.797,277.7041877534327,324,28
Brazil.regions.MG:Poços de Caldas,167397.0,546.958,306.0509216429781,336,28
Brazil.regions.MG:Sabará,136344.0,302.419,450.84468899110175,329,28
Brazil.regions.MG:Santa Luzia,219134.0,235.076,932.1836342289303,327,28
Brazil.regions.MG:Sete Lagoas,239639.0,536.644,446.5511586824785,339,28
Brazil.regions.MG:São João del Rei,90082.0,1452.002,62.03985944922941,330,28
Brazil.regions.MG:São Sebastião do Paraíso,70956.0,814.925,87.0705893180354,308,28
Brazil.regions.MG:Timóteo,89842.0,144.381,622.2563910763881,333,28
Brazil.regions.MG:Três Corações,79482.0,828.038,95.98834836082402,297,28
Brazil.regions.MG:Ubá,115552.0,407.452,283.5965954271914,319,28
Brazil.regions.MG:Varginha,135558.0,395.396,342.8411010733543,321,28
Brazil.regions.MG:Vespasiano,127601.0,71.08,1795.1744513224537,306,28
Brazil.regions.MG:Viçosa,78846.0,299.418,263.33086187203173,306,28
Brazil.regions.MT:Várzea Grande,284971.0,942.568,302.334685667241,334,28
Brazil.regions.PA:Abaetetuba,157698.0,1610.651,97.90947883805988,324,28
Brazil.regions.PA:Barcarena,124680.0,1310.34,95.15087687165163,323,28
Brazil.regions.PA:Benevides,62737.0,187.826,334.0165898224953,321,28
Brazil.regions.PA:Capanema,69027.0,614.693,112.29508063374726,311,28
Brazil.regions.PA:Castanhal,200793.0,1030.261,194.89527411015268,329,28
Brazil.regions.PA:Marituba,131521.0,103.343,1272.6648152269627,324,28
Brazil.regions.PA:Santa Izabel do Pará,70801.0,717.662,98.65507718117999,304,28
Brazil.regions.PA:São Miguel do Guamá,58986.0,1110.175,53.13216384804198,310,28
Brazil.regions.PB:Bayeux,96880.0,27.536,3518.3033120278906,320,28
Brazil.regions.PB:Cabedelo,67736.0,29.763,2275.8458488727615,327,28
Brazil.regions.PB:Guarabira,58833.0,165.744,354.96307558644656,305,28
Brazil.regions.PB:Patos,107605.0,473.056,227.46778394101332,329,28
Brazil.regions.PB:Santa Rita,136586.0,728.113,187.58901434255395,321,28
Brazil.regions.PB:Sousa,69444.0,738.547,94.02786823316593,332,28
Brazil.regions.PE:Abreu e Lima,99990.0,126.193,792.3577377509054,318,28
Brazil.regions.PE:Arcoverde,74338.0,323.37,229.8852707424931,319,28
Brazil.regions.PE:Belo Jardim,76439.0,647.697,118.01660344265915,341,28
Brazil.regions.PE:Buíque,58378.0,1320.87,44.19662798004346,294,28
Brazil.regions.PE:Cabo de Santo Agostinho,207048.0,445.343,464.91805192851353,324,28
Brazil.regions.PE:Camaragibe,157828.0,51.257,3079.1501648555322,331,28
Brazil.regions.PE:Carpina,83641.0,147.665,566.4240002708834,318,28
Brazil.regions.PE:Escada,68875.0,342.201,201.27059827411375,311,28
Brazil.regions.PE:Garanhuns,139788.0,458.552,304.84656047732864,318,28
Brazil.regions.PE:Goiana,79758.0,445.886,178.87531790637067,331,28
Brazil.regions.PE:Gravatá,84074.0,503.946,166.83136685279771,314,28
Brazil.regions.PE:Igarassu,117019.0,305.782,382.6876663766998,320,28
Brazil.regions.PE:Ipojuca,96204.0,521.801,184.3691368931834,317,28
Brazil.regions.PE:Moreno,62784.0,196.072,320.2089028520135,320,28
Brazil.regions.PE:Pesqueira,67395.0,980.875,68.70906078756212,310,28
Brazil.regions.PE:Salgueiro,60930.0,1678.563,36.29890567110081,320,28
Brazil.regions.PE:Santa Cruz do Capibaribe,107937.0,335.309,321.90308044221894,316,28
Brazil.regions.PE:Surubim,65089.0,252.855,257.41630578790216,311,28
Brazil.regions.PE:São Lourenço da Mata,113230.0,262.106,432.0007935720663,330,28
Brazil.regions.PE:Vitória de Santo Antão,138757.0,335.941,413.0397897249815,320,28
Brazil.regions.PI:Parnaíba,153078.0,435.942,351.143041964298,330,28
Brazil.regions.PI:Picos,78222.0,577.304,135.4953369455261,312,28
Brazil.regions.PI:Piripiri,63742.0,1409.25,45.23115132162498,302,28
Brazil.regions.PR:Almirante Tamandaré,118623.0,194.744,609.1227457585343,327,28
Brazil.regions.PR:Apucarana,134996.0,558.389,241.75977678643383,313,28
Brazil.regions.PR:Arapongas,123027.0,382.215,321.87904713315805,325,28
Brazil.regions.PR:Araucária,143843.0,469.24,306.5446253516324,325,28
Brazil.regions.PR:Cambé,106533.0,495.375,215.0552611657835,325,28
Brazil.regions.PR:Campo Largo,132002.0,1243.552,106.14915982604668,340,28
Brazil.regions.PR:Campo Mourão,94859.0,749.638,126.53974318270951,332,28
Brazil.regions.PR:Cascavel,328454.0,2101.074,156.32671671725984,334,28
Brazil.regions.PR:Cianorte,82620.0,811.666,101.79063802105792,345,28
Brazil.regions.PR:Colombo,243726.0,197.793,1232.2276319182174,335,28
Brazil.regions.PR:Fazenda Rio Grande,100209.0,116.678,858.8508544884212,325,28
Brazil.regions.PR:Foz do Iguaçu,258532.0,618.353,418.0977532250996,339,28
Brazil.regions.PR:Francisco Beltrão,91093.0,735.111,123.91734037444685,326,28
Brazil.regions.PR:Palmas,50986.0,1557.903,32.727326412491664,322,28
Brazil.regions.PR:Paranaguá,154936.0,826.431,187.4760264317287,324,28
Brazil.regions.PR:Paranavaí,88374.0,1202.266,73.50619580026382,333,28
Brazil.regions.PR:Pato Branco,82881.0,539.087,153.74327334919965,336,28
Brazil.regions.PR:Pinhais,132157.0,60.869,2171.1708751581264,340,28
Brazil.regions.PR:Piraquara,113036.0,227.042,497.8638313615983,323,28
Brazil.regions.PR:Ponta Grossa,351736.0,2054.732,171.1833952067715,336,28
Brazil.regions.PR:Sarandi,96688.0,103.501,934.1745490381735,323,28
Brazil.regions.PR:São José dos Pinhais,323340.0,946.435,341.63994357774175,328,28
Brazil.regions.PR:São Mateus do Sul,46261.0,1341.714,34.47903204408689,270,28
Brazil.regions.PR:Telêmaco Borba,78974.0,1382.86,57.10917952648859,333,28
Brazil.regions.PR:Toledo,140635.0,1196.756,117.51351152615904,318,28
Brazil.regions.PR:Umuarama,111557.0,1234.537,90.36343179669787,336,28
Brazil.regions.RJ:Angra dos Reis,203785.0,813.21,250.59332767673786,327,28
Brazil.regions.RJ:Araruama,132400.0,638.15,207.4747316461647,323,28
Brazil.regions.RJ:Barra Mansa,184412.0,547.133,337.05150301663394,352,28
Brazil.regions.RJ:Barra do Piraí,100374.0,584.61,171.69394981269565,323,28
Brazil.regions.RJ:Cabo Frio,226525.0,413.575,547.7241129178504,319,28
Brazil.regions.RJ:Itaboraí,240592.0,430.438,558.9469331239343,330,28
Brazil.regions.RJ:Itaguaí,133019.0,273.414,486.5112978852583,324,28
Brazil.regions.RJ:Itaperuna,103224.0,1106.169,93.31666318618583,321,28
Brazil.regions.RJ:Japeri,104768.0,81.697,1282.3971504461608,319,28
Brazil.regions.RJ:Macaé,256672.0,1215.485,211.168381345718,326,28
Brazil.regions.RJ:Magé,245071.0,390.775,627.1409378798542,324,28
Brazil.regions.RJ:Maricá,161207.0,361.572,445.85034239376944,328,28
Brazil.regions.RJ:Mesquita,176103.0,41.49,4244.468546637744,324,28
Brazil.regions.RJ:Nilópolis,162485.0,19.393,8378.53864796576,323,28
Brazil.regions.RJ:Nova Friburgo,190631.0,935.429,203.78991885006772,322,28
Brazil.regions.RJ:Petrópolis,306191.0,791.144,387.02309566905643,336,28
Brazil.regions.RJ:Queimados,150319.0,75.701,1985.6937160671591,327,28
Brazil.regions.RJ:Resende,131341.0,1099.336,119.47302735469411,332,28
Brazil.regions.RJ:Rio das Ostras,150674.0,228.044,660.7233691743699,328,28
Brazil.regions.RJ:Saquarema,89170.0,352.13,253.23034106721948,314,28
Brazil.regions.RJ:Seropédica,82312.0,283.634,290.20498247741807,328,28
Brazil.regions.RJ:São Pedro da Aldeia,104476.0,332.922,313.8152480160518,326,28
Brazil.regions.RJ:Teresópolis,182594.0,773.338,236.11150622366935,327,28
Brazil.regions.RJ:Três Rios,81804.0,322.843,253.38632090520778,323,28
Brazil.regions.RJ:Valença,76523.0,1300.767,58.82913696303796,332,28
Brazil.regions.RJ:Volta Redonda,273012.0,182.105,1499.2010104060844,333,28
Brazil.regions.RN:Açu,58017.0,1303.442,44.510611135746736,299,28
Brazil.regions.RN:Caicó,67952.0,1228.583,55.30924650593407,299,28
Brazil.regions.RN:Ceará-Mirim,73497.0,724.838,101.3978295839898,295,28
Brazil.regions.RN:Macaíba,80792.0,510.092,158.38711448130925,299,28
Brazil.regions.RN:Mossoró,297378.0,2099.333,141.65356329843812,306,28
Brazil.regions.RN:Parnamirim,261469.0,124.006,2108.518942631808,307,28
Brazil.regions.RN:São Gonçalo do Amarante,102400.0,249.8,409.9279423538831,299,28
Brazil.regions.RO:Rolim de Moura,55058.0,1457.888,37.76558967492702,319,28
Brazil.regions.RS:Alvorada,210305.0,71.602,2937.138627412642,338,28
Brazil.regions.RS:Bento Gonçalves,120454.0,273.955,439.6853497837236,336,28
Brazil.regions.RS:Cachoeirinha,130293.0,43.9,2967.9498861047837,326,28
Brazil.regions.RS:Camaquã,66261.0,1680.168,39.43712771579985,333,28
Brazil.regions.RS:Campo Bom,66712.0,60.811,1097.0383647695319,347,28
Brazil.regions.RS:Cruz Alta,60299.0,1360.321,44.32703751540997,300,28
Brazil.regions.RS:Erechim,105862.0,429.295,246.59499877706472,338,28
Brazil.regions.RS:Esteio,83202.0,27.676,3006.2870356988005,321,28
Brazil.regions.RS:Farroupilha,72331.0,361.729,199.95908539265582,338,28
Brazil.regions.RS:Gravataí,281519.0,463.166,607.8144768830182,332,28
Brazil.regions.RS:Guaíba,98143.0,376.166,260.9034309320885,324,28
Brazil.regions.RS:Ijuí,83475.0,689.094,121.13731943682573,296,28
Brazil.regions.RS:Lajeado,84014.0,91.591,917.2735312421527,336,28
Brazil.regions.RS:Novo Hamburgo,246748.0,223.864,1102.2227781152842,328,28
Brazil.regions.RS:Parobé,58272.0,108.667,536.2437538535157,275,28
Brazil.regions.RS:Passo Fundo,203275.0,783.603,259.41069648788994,331,28
Brazil.regions.RS:Pelotas,342405.0,1609.708,212.71249195506266,332,28
Brazil.regions.RS:Santa Cruz do Sul,130416.0,733.409,177.82165203863056,321,28
Brazil.regions.RS:Santa Maria,282123.0,1781.566,158.35674906234178,335,28
Brazil.regions.RS:Santa Rosa,73254.0,489.714,149.58526813609575,330,28
Brazil.regions.RS:Santo Ângelo,77593.0,680.93,113.95150749709957,298,28
Brazil.regions.RS:Sapiranga,81734.0,137.686,593.6260767253025,339,28
Brazil.regions.RS:Sapucaia do Sul,141075.0,58.309,2419.437822634585,324,28
Brazil.regions.RS:São Leopoldo,236835.0,102.738,2305.232727909829,336,28
Brazil.regions.RS:Venâncio Aires,71554.0,772.826,92.58746470745032,313,28
Brazil.regions.RS:Viamão,255224.0,1495.936,170.6115769658595,334,28
Brazil.regions.SC:Araranguá,68228.0,303.16,225.0560759994722,323,28
Brazil.regions.SC:Balneário Camboriú,142295.0,45.214,3147.1446896978814,339,28
Brazil.regions.SC:Biguaçu,68481.0,367.87,186.1554353440074,324,28
Brazil.regions.SC:Brusque,134723.0,284.749,473.12896621234836,329,28
Brazil.regions.SC:Camboriú,82989.0,211.709,391.99561662470654,332,28
Brazil.regions.SC:Canoinhas,54401.0,1148.036,47.386144685358296,290,28
Brazil.regions.SC:Caçador,78595.0,987.021,79.62849827916529,317,28
Brazil.regions.SC:Chapecó,220367.0,624.846,352.67409889796846,337,28
Brazil.regions.SC:Concórdia,74641.0,799.194,93.39534581090449,310,28
Brazil.regions.SC:Criciúma,215186.0,235.063,915.4396906361274,337,28
Brazil.regions.SC:Gaspar,69639.0,386.202,180.3175540261314,334,28
Brazil.regions.SC:Indaial,69425.0,429.673,161.57636155867368,328,28
Brazil.regions.SC:Itajaí,219536.0,288.402,761.2152481605538,336,28
Brazil.regions.SC:Itapema,65312.0,57.262,1140.5818867660928,331,28
Brazil.regions.SC:Jaraguá do Sul,177697.0,529.412,335.6497397112268,337,28
Brazil.regions.SC:Mafra,56292.0,1404.084,40.091618450178196,323,28
Brazil.regions.SC:Navegantes,81475.0,111.653,729.7161742183372,337,28
Brazil.regions.SC:Palhoça,171797.0,394.912,435.02603111579293,323,28
Brazil.regions.SC:Rio do Sul,71061.0,260.817,272.45539976305224,313,28
Brazil.regions.SC:São Bento do Sul,84507.0,495.772,170.45537061391124,318,28
Brazil.regions.SC:São José,246586.0,150.45,1638.989697573945,338,28
Brazil.regions.SC:Tubarão,105686.0,301.484,350.55259980629154,339,28
Brazil.regions.SE:Estância,69184.0,646.235,107.05703033726121,307,28
Brazil.regions.SE:Itabaiana,95427.0,337.295,282.9185134674395,322,28
Brazil.regions.SE:Lagarto,104408.0,968.921,107.75697915516332,310,28
Brazil.regions.SE:Nossa Senhora do Socorro,183628.0,155.018,1184.5592124785508,311,28
Brazil.regions.SE:São Cristóvão,90072.0,438.037,205.62646534425176,311,28
Brazil.regions.SP:Americana,239597.0,133.912,1789.212318537547,325,28
Brazil.regions.SP:Amparo,72195.0,445.323,162.11828268470302,314,28
Brazil.regions.SP:Araraquara,236072.0,1003.625,235.21932992900736,323,28
Brazil.regions.SP:Araras,134236.0,644.831,208.17237384679086,318,28
Brazil.regions.SP:Araçatuba,197016.0,1167.126,168.80439644048715,325,28
Brazil.regions.SP:Arujá,89824.0,96.167,934.0418230786029,330,28
Brazil.regions.SP:Assis,104386.0,460.609,226.62605376794636,323,28
Brazil.regions.SP:Atibaia,142761.0,478.521,298.33800397474715,322,28
Brazil.regions.SP:Avaré,90655.0,1213.055,74.73280271710681,317,28
Brazil.regions.SP:Barretos,122098.0,1566.161,77.9600564692902,318,28
Brazil.regions.SP:Barueri,274182.0,65.701,4173.178490433936,338,28
Brazil.regions.SP:Batatais,62508.0,849.526,73.57985511920765,317,28
Brazil.regions.SP:Bebedouro,77496.0,683.192,113.43224159533484,318,28
Brazil.regions.SP:Birigui,123638.0,530.031,233.2656014459532,319,28
Brazil.regions.SP:Botucatu,146497.0,1482.642,98.80807369547065,321,28
Brazil.regions.SP:Bragança Paulista,168668.0,512.584,329.05435987077243,318,28
Brazil.regions.SP:Caieiras,101470.0,97.642,1039.2044407119888,331,28
Brazil.regions.SP:Cajamar,76801.0,131.386,584.5447764602012,326,28
Brazil.regions.SP:Campo Limpo Paulista,84650.0,79.403,1066.080626676574,309,28
Brazil.regions.SP:Caraguatatuba,121532.0,484.947,250.60882941847254,319,28
Brazil.regions.SP:Catanduva,121862.0,290.596,419.35195253892,318,28
Brazil.regions.SP:Caçapava,94263.0,368.99,255.46220764790374,317,28
Brazil.regions.SP:Cosmópolis,72252.0,154.665,467.1515856851906,297,28
Brazil.regions.SP:Cotia,249210.0,323.994,769.1809107576065,338,28
Brazil.regions.SP:Cruzeiro,82238.0,305.699,269.0162545510453,310,28
Brazil.regions.SP:Cubatão,130705.0,142.879,914.7950363594371,315,28
Brazil.regions.SP:Embu das Artes,273726.0,70.398,3888.2638711327027,331,28
Brazil.regions.SP:Embu-Guaçu,69385.0,155.641,445.8015561452317,319,28
Brazil.regions.SP:Fernandópolis,69116.0,549.797,125.71185364780091,310,28
Brazil.regions.SP:Ferraz de Vasconcelos,194276.0,29.564,6571.370585847652,344,28
Brazil.regions.SP:Francisco Morato,175844.0,49.001,3588.579824901533,323,28
Brazil.regions.SP:Franco da Rocha,154489.0,132.775,1163.5398230088495,325,28
Brazil.regions.SP:Guaratinguetá,121798.0,752.636,161.82855988817968,316,28
Brazil.regions.SP:Hortolândia,230851.0,62.416,3698.586900794668,336,28
Brazil.regions.SP:Ibiúna,78878.0,1058.082,74.5480974064392,318,28
Brazil.regions.SP:Indaiatuba,251627.0,311.545,807.674653741835,324,28
Brazil.regions.SP:Itanhaém,101816.0,601.711,169.21080053381107,324,28
Brazil.regions.SP:Itapecerica da Serra,175693.0,150.742,1165.52122169004,325,28
Brazil.regions.SP:Itapetininga,163901.0,1789.35,91.598066336938,320,28
Brazil.regions.SP:Itapeva,94354.0,1826.258,51.66520831120247,316,28
Brazil.regions.SP:Itapevi,237700.0,82.658,2875.7047109777636,326,28
Brazil.regions.SP:Itapira,74773.0,518.416,144.23358846949168,321,28
Brazil.regions.SP:Itatiba,120858.0,322.276,375.0139631868336,318,28
Brazil.regions.SP:Itu,173939.0,640.719,271.47470263875425,323,28
Brazil.regions.SP:Itupeva,61252.0,200.816,305.01553661062866,326,28
Brazil.regions.SP:Jaboticabal,77263.0,706.602,109.3444400100764,322,28
Brazil.regions.SP:Jacareí,233662.0,464.272,503.2868663197436,317,28
Brazil.regions.SP:Jaguariúna,57488.0,141.391,406.58882107064807,338,28
Brazil.regions.SP:Jandira,124937.0,17.449,7160.123789328901,326,28
Brazil.regions.SP:Jaú,150252.0,687.103,218.67463830022575,323,28
Brazil.regions.SP:Leme,103391.0,402.871,256.6354987080232,311,28
Brazil.regions.SP:Lençóis Paulista,68432.0,809.541,84.53185200008399,325,28
Brazil.regions.SP:Limeira,306114.0,580.711,527.1365619042863,324,28
Brazil.regions.SP:Lins,78013.0,570.058,136.85098709254146,311,28
Brazil.regions.SP:Lorena,88706.0,414.16,214.18292447363336,310,28
Brazil.regions.SP:Mairiporã,100179.0,320.697,312.37897454606684,330,28
Brazil.regions.SP:Marília,238882.0,1170.515,204.08281824666918,322,28
Brazil.regions.SP:Matão,83170.0,524.899,158.44953029058922,325,28
Brazil.regions.SP:Mococa,68885.0,855.156,80.55255415386199,317,28
Brazil.regions.SP:Mogi Guaçu,151888.0,812.753,186.88088509055027,325,28
Brazil.regions.SP:Mogi Mirim,93189.0,497.708,187.23629115867135,310,28
